Play Id, X Position, Y Position, Possession Id, Distance, Vertical Distance, Total Distance, Thrower id, Reciever Id, Breakthrow?, Stall Six?, Stall Eight?, Defender Id, Stall?, Block?, Throwaway?, Intercept?, Drop?, Score?, Home Attacking Right?, Point Id, Game Id, Opponent Name, Last X, Last Y, Next X, Next Y, Home on Offense
442#1371831469#1372721787#20#245, 8867, 2075, 442#1371831469#1372721787#20#39, 35.295, 0.49, 35.298, 1371832190, 0, false, false, false, 0, false, false, true, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 6152, 2173, 6113, 1601, true
442#1371831469#1372721787#20#246, 6113, 1601, 442#1371831469#1372721787#20#40, 20.319, 0.82, 20.336, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 7676, 1765, 6650, 3807, false
442#1371831469#1372721787#20#247, 6650, 3807, 442#1371831469#1372721787#20#40, -6.981, 11.03, 13.054, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 6113, 1601, 6240, 7565, false
442#1371831469#1372721787#20#248, 6240, 7565, 442#1371831469#1372721787#20#40, 5.33, 18.79, 19.531, 0, 0, false, false, false, 1371832147, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 6650, 3807, 5576, 4020, false
442#1371831469#1372721787#20#249, 5576, 4020, 442#1371831469#1372721787#20#40, 8.632, 17.725, 19.715, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 6240, 7565, 6025, 2369, false
442#1371831469#1372721787#20#250, 6025, 2369, 442#1371831469#1372721787#20#40, -5.837, 8.255, 10.11, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 5576, 4020, 2021, 2288, false
442#1371831469#1372721787#20#251, 2021, 2288, 442#1371831469#1372721787#20#40, 52.052, 0.405, 52.054, 0, 0, false, false, false, 1371831547, false, true, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 6025, 2369, 1602, 3676, false
442#1371831469#1372721787#20#252, 1602, 3676, 442#1371831469#1372721787#20#41, -5.837, 6.615, 8.822, 1371831547, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 2051, 2353, 1514, 4739, true
442#1371831469#1372721787#20#253, 1514, 4739, 442#1371831469#1372721787#20#41, -1.144, 5.315, 5.437, 1371831849, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 1602, 3676, 8857, 4853, true
442#1371831469#1372721787#20#254, 8857, 4853, 442#1371831469#1372721787#20#41, 95.459, 0.57, 95.461, 1371831727, 1371832190, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372721787#20, 442#1371831469#1372721787, Pony 13, 1514, 4739, null, null, true
442#1371831469#1372721787#21#255, 5293, 6193, 442#1371831469#1372721787#21#42, 22.984, 16.505, 28.296, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 3525, 2892, 4287, 4559, false
442#1371831469#1372721787#21#256, 4287, 4559, 442#1371831469#1372721787#21#42, -13.078, 8.17, 15.42, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 5293, 6193, 4180, 1552, false
442#1371831469#1372721787#21#257, 4180, 1552, 442#1371831469#1372721787#21#42, -1.391, 15.035, 15.099, 0, 0, false, false, false, 1371832059, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 4287, 4559, 5107, 2680, false
442#1371831469#1372721787#21#258, 5107, 2680, 442#1371831469#1372721787#21#42, 12.051, 5.64, 13.305, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 4180, 1552, 5244, 1258, false
442#1371831469#1372721787#21#259, 5244, 1258, 442#1371831469#1372721787#21#42, 1.781, 7.11, 7.33, 0, 0, false, false, false, 1371832059, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 5107, 2680, 5098, 4183, false
442#1371831469#1372721787#21#260, 5098, 4183, 442#1371831469#1372721787#21#42, -1.898, 14.625, 14.748, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 5244, 1258, 6211, 6552, false
442#1371831469#1372721787#21#261, 6211, 6552, 442#1371831469#1372721787#21#42, 14.469, 11.845, 18.699, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 5098, 4183, 6631, 7958, false
442#1371831469#1372721787#21#262, 6631, 7958, 442#1371831469#1372721787#21#42, 5.46, 7.03, 8.901, 0, 0, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 6211, 6552, 6670, 8023, false
442#1371831469#1372721787#21#263, 6670, 8023, 442#1371831469#1372721787#21#42, 0.507, 0.325, 0.602, 0, 0, false, false, false, 1371831602, false, false, false, false, false, false, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 6631, 7958, 8857, 2729, false
442#1371831469#1372721787#21#264, 8857, 2729, 442#1371831469#1372721787#21#42, 28.431, 26.47, 38.846, 0, 0, false, false, false, 1371831981, false, false, false, false, false, true, false, 442#1371831469#1372721787#21, 442#1371831469#1372721787, Pony 13, 6670, 8023, null, null, false
442#1371831469#1372721787#22#265, 5020, 6569, 442#1371831469#1372721787#22#43, 20.189, 7.845, 21.66, 1371831727, 1371831547, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#22, 442#1371831469#1372721787, Pony 13, 3467, 5000, 5244, 3889, true
442#1371831469#1372721787#22#266, 5244, 3889, 442#1371831469#1372721787#22#43, 2.912, 13.4, 13.713, 1371831547, 1371832190, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#22, 442#1371831469#1372721787, Pony 13, 5020, 6569, 6572, 6193, true
442#1371831469#1372721787#22#267, 6572, 6193, 442#1371831469#1372721787#22#43, 17.264, 11.52, 20.755, 1371832190, 1371831624, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#22, 442#1371831469#1372721787, Pony 13, 5244, 3889, 7070, 6618, true
442#1371831469#1372721787#22#268, 7070, 6618, 442#1371831469#1372721787#22#43, 6.474, 2.125, 6.814, 1371831624, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#22, 442#1371831469#1372721787, Pony 13, 6572, 6193, 8389, 7843, true
442#1371831469#1372721787#22#269, 8389, 7843, 442#1371831469#1372721787#22#43, 17.147, 6.125, 18.208, 1371831727, 1371832225, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372721787#22, 442#1371831469#1372721787, Pony 13, 7070, 6618, null, null, true
442#1371831469#1372721787#23#270, 6426, 7549, 442#1371831469#1372721787#23#44, 14.222, 9.885, 17.32, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, false, 442#1371831469#1372721787#23, 442#1371831469#1372721787, Pony 13, 5332, 5572, 7090, 8056, false
442#1371831469#1372721787#23#271, 7090, 8056, 442#1371831469#1372721787#23#44, 8.632, 2.535, 8.997, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, false, 442#1371831469#1372721787#23, 442#1371831469#1372721787, Pony 13, 6426, 7549, 8643, 7958, false
442#1371831469#1372721787#23#272, 8643, 7958, 442#1371831469#1372721787#23#44, 20.189, 0.49, 20.195, 0, 0, false, false, false, 1371832059, false, false, false, false, false, true, false, 442#1371831469#1372721787#23, 442#1371831469#1372721787, Pony 13, 7090, 8056, null, null, false
442#1371831469#1372721787#24#273, 2646, 4526, 442#1371831469#1372721787#24#45, -4.446, 13.4, 14.118, 1371831691, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#24, 442#1371831469#1372721787, Pony 13, 2988, 1846, 4453, 7990, true
442#1371831469#1372721787#24#274, 4453, 7990, 442#1371831469#1372721787#24#45, 23.491, 17.32, 29.186, 1371831727, 1371831547, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#24, 442#1371831469#1372721787, Pony 13, 2646, 4526, 6973, 8023, true
442#1371831469#1372721787#24#275, 6973, 8023, 442#1371831469#1372721787#24#45, 32.76, 0.165, 32.76, 1371831547, 1371832190, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#24, 442#1371831469#1372721787, Pony 13, 4453, 7990, 8564, 8007, true
442#1371831469#1372721787#24#276, 8564, 8007, 442#1371831469#1372721787#24#45, 20.683, 0.08, 20.683, 1371832190, 1371831602, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372721787#24, 442#1371831469#1372721787, Pony 13, 6973, 8023, null, null, true
442#1371831469#1372721787#3#39, 4063, 5686, 442#1371831469#1372721787#3#6, 22.737, 15.03, 27.256, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 2314, 2680, 3750, 1765, false
442#1371831469#1372721787#3#40, 3750, 1765, 442#1371831469#1372721787#3#6, -4.069, 19.605, 20.023, 0, 0, false, false, false, 1371832190, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 4063, 5686, 5186, 1503, false
442#1371831469#1372721787#3#41, 5186, 1503, 442#1371831469#1372721787#3#6, 18.668, 1.31, 18.714, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 3750, 1765, 4307, 3039, false
442#1371831469#1372721787#3#42, 4307, 3039, 442#1371831469#1372721787#3#6, -11.427, 7.68, 13.768, 0, 0, false, false, false, 1371832190, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 5186, 1503, 3789, 4363, false
442#1371831469#1372721787#3#43, 3789, 4363, 442#1371831469#1372721787#3#6, -6.734, 6.62, 9.443, 0, 0, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 4307, 3039, 4570, 7222, false
442#1371831469#1372721787#3#44, 4570, 7222, 442#1371831469#1372721787#3#6, 10.153, 14.295, 17.534, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 3789, 4363, 5293, 7794, false
442#1371831469#1372721787#3#45, 5293, 7794, 442#1371831469#1372721787#3#6, 9.399, 2.86, 9.825, 0, 0, false, false, false, 1371832190, false, false, false, false, false, false, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 4570, 7222, 8828, 7614, false
442#1371831469#1372721787#3#46, 8828, 7614, 442#1371831469#1372721787#3#6, 45.955, 0.9, 45.964, 0, 0, false, false, false, 1371832147, false, false, false, false, false, true, false, 442#1371831469#1372721787#3, 442#1371831469#1372721787, Pony 13, 5293, 7794, null, null, false
442#1371831469#1372721787#4#47, 3730, 5572, 442#1371831469#1372721787#4#7, 26.013, 3.675, 26.271, 1371832225, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 1729, 6307, 2676, 6503, true
442#1371831469#1372721787#4#48, 2676, 6503, 442#1371831469#1372721787#4#7, -13.702, 4.655, 14.471, 1371831602, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 3730, 5572, 3857, 7500, true
442#1371831469#1372721787#4#49, 3857, 7500, 442#1371831469#1372721787#4#7, 15.353, 4.985, 16.142, 1371832225, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 2676, 6503, 3691, 4036, true
442#1371831469#1372721787#4#50, 3691, 4036, 442#1371831469#1372721787#4#7, -2.158, 17.32, 17.454, 1371831602, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 3857, 7500, 4512, 4199, true
442#1371831469#1372721787#4#51, 4512, 4199, 442#1371831469#1372721787#4#7, 10.673, 0.815, 10.704, 1371832225, 1371831912, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 3691, 4036, 4775, 7042, true
442#1371831469#1372721787#4#52, 4775, 7042, 442#1371831469#1372721787#4#7, 3.419, 14.215, 14.62, 1371831912, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 4512, 4199, 5176, 5392, true
442#1371831469#1372721787#4#53, 5176, 5392, 442#1371831469#1372721787#4#7, 5.213, 8.25, 9.759, 1371831849, 0, false, false, false, 0, false, false, true, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 4775, 7042, 5713, 1667, true
442#1371831469#1372721787#4#54, 5713, 1667, 442#1371831469#1372721787#4#8, 3.809, 23.53, 23.836, 0, 0, false, false, false, 1371831602, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 6006, 6373, 5908, 5278, false
442#1371831469#1372721787#4#55, 5908, 5278, 442#1371831469#1372721787#4#8, -2.535, 18.055, 18.232, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5713, 1667, 5146, 1667, false
442#1371831469#1372721787#4#56, 5146, 1667, 442#1371831469#1372721787#4#8, 9.906, 18.055, 20.594, 0, 0, false, false, false, 1371832026, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5908, 5278, 4717, 3431, false
442#1371831469#1372721787#4#57, 4717, 3431, 442#1371831469#1372721787#4#8, 5.577, 8.82, 10.435, 0, 0, false, false, false, 1371831727, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5146, 1667, 5430, 5948, false
442#1371831469#1372721787#4#58, 5430, 5948, 442#1371831469#1372721787#4#8, -9.269, 12.585, 15.63, 0, 0, false, false, false, 1371831912, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 4717, 3431, 5117, 2173, false
442#1371831469#1372721787#4#59, 5117, 2173, 442#1371831469#1372721787#4#8, 4.069, 18.875, 19.309, 0, 0, false, false, false, 1371831912, false, false, true, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5430, 5948, 5820, 1062, false
442#1371831469#1372721787#4#60, 5820, 1062, 442#1371831469#1372721787#4#9, 10.92, 0.165, 10.921, 1371832225, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 4980, 1029, 5342, 4363, true
442#1371831469#1372721787#4#61, 5342, 4363, 442#1371831469#1372721787#4#9, -6.214, 16.505, 17.636, 1371831727, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5820, 1062, 5703, 7190, true
442#1371831469#1372721787#4#62, 5703, 7190, 442#1371831469#1372721787#4#9, 4.693, 14.135, 14.894, 1371832225, 1371832026, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5342, 4363, 5029, 4477, true
442#1371831469#1372721787#4#63, 5029, 4477, 442#1371831469#1372721787#4#9, -8.762, 13.565, 16.149, 1371832026, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5703, 7190, 5889, 5817, true
442#1371831469#1372721787#4#64, 5889, 5817, 442#1371831469#1372721787#4#9, 11.18, 6.7, 13.034, 1371832225, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5029, 4477, 6289, 7778, true
442#1371831469#1372721787#4#65, 6289, 7778, 442#1371831469#1372721787#4#9, 5.2, 9.805, 11.099, 1371831602, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5889, 5817, 5762, 5033, true
442#1371831469#1372721787#4#66, 5762, 5033, 442#1371831469#1372721787#4#9, -6.851, 13.725, 15.34, 1371831727, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 6289, 7778, 5684, 1667, true
442#1371831469#1372721787#4#67, 5684, 1667, 442#1371831469#1372721787#4#9, -1.014, 16.83, 16.861, 1371831602, 1371832059, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5762, 5033, 6807, 1667, true
442#1371831469#1372721787#4#68, 6807, 1667, 442#1371831469#1372721787#4#9, 14.599, 0, 14.599, 1371832059, 1371831912, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 5684, 1667, 9219, 2712, true
442#1371831469#1372721787#4#69, 9219, 2712, 442#1371831469#1372721787#4#9, 31.356, 5.225, 31.788, 1371831912, 1371831849, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372721787#4, 442#1371831469#1372721787, Pony 13, 6807, 1667, null, null, true
442#1371831469#1372721787#5#70, 5879, 1471, 442#1371831469#1372721787#5#10, 23.101, 1.305, 23.138, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, false, 442#1371831469#1372721787#5, 442#1371831469#1372721787, Pony 13, 4102, 1732, 8877, 2647, false
442#1371831469#1372721787#5#71, 8877, 2647, 442#1371831469#1372721787#5#10, 38.974, 5.88, 39.415, 0, 0, false, false, false, 1371832190, false, false, false, false, false, true, false, 442#1371831469#1372721787#5, 442#1371831469#1372721787, Pony 13, 5879, 1471, null, null, false
442#1371831469#1372721787#6#72, 2637, 5147, 442#1371831469#1372721787#6#11, -4.823, 5.965, 7.671, 1371831849, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 3008, 3954, 4248, 2598, true
442#1371831469#1372721787#6#73, 4248, 2598, 442#1371831469#1372721787#6#11, 20.943, 12.745, 24.516, 1371831727, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 2637, 5147, 5195, 1961, true
442#1371831469#1372721787#6#74, 5195, 1961, 442#1371831469#1372721787#6#11, 12.311, 3.185, 12.716, 1371832103, 1371831981, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 4248, 2598, 1924, 2206, true
442#1371831469#1372721787#6#75, 1924, 2206, 442#1371831469#1372721787#6#12, 40.248, 1.715, 40.285, 0, 0, false, false, false, 1371831981, false, true, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5020, 1863, 3223, 1389, false
442#1371831469#1372721787#6#76, 3223, 1389, 442#1371831469#1372721787#6#13, 13.078, 4.165, 13.725, 1371831849, 1371831624, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 2217, 2222, 4326, 1160, true
442#1371831469#1372721787#6#77, 4326, 1160, 442#1371831469#1372721787#6#13, 14.339, 1.145, 14.385, 1371831624, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 3223, 1389, 5244, 1193, true
442#1371831469#1372721787#6#78, 5244, 1193, 442#1371831469#1372721787#6#13, 11.934, 0.165, 11.935, 1371832147, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 4326, 1160, 3896, 1438, true
442#1371831469#1372721787#6#79, 3896, 1438, 442#1371831469#1372721787#6#13, -17.524, 1.225, 17.567, 1371832103, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5244, 1193, 4766, 2141, true
442#1371831469#1372721787#6#80, 4766, 2141, 442#1371831469#1372721787#6#13, 11.31, 3.515, 11.844, 1371831849, 1371831981, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 3896, 1438, 5928, 3088, true
442#1371831469#1372721787#6#81, 5928, 3088, 442#1371831469#1372721787#6#13, 15.106, 4.735, 15.831, 1371831981, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 4766, 2141, 5146, 2402, true
442#1371831469#1372721787#6#82, 5146, 2402, 442#1371831469#1372721787#6#13, -10.166, 3.43, 10.729, 1371832103, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5928, 3088, 5273, 3873, true
442#1371831469#1372721787#6#83, 5273, 3873, 442#1371831469#1372721787#6#13, 1.651, 7.355, 7.538, 1371831849, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5146, 2402, 5264, 5997, true
442#1371831469#1372721787#6#84, 5264, 5997, 442#1371831469#1372721787#6#13, -0.117, 10.62, 10.621, 1371832103, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5273, 3873, 6201, 6977, true
442#1371831469#1372721787#6#85, 6201, 6977, 442#1371831469#1372721787#6#13, 12.181, 4.9, 13.13, 1371831727, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5264, 5997, 7109, 7288, true
442#1371831469#1372721787#6#86, 7109, 7288, 442#1371831469#1372721787#6#13, 11.804, 1.555, 11.906, 1371832103, 1371831624, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 6201, 6977, 5693, 5359, true
442#1371831469#1372721787#6#87, 5693, 5359, 442#1371831469#1372721787#6#13, -18.408, 9.645, 20.782, 1371831624, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 7109, 7288, 6387, 2990, true
442#1371831469#1372721787#6#88, 6387, 2990, 442#1371831469#1372721787#6#13, 9.022, 11.845, 14.89, 1371831727, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 5693, 5359, 6221, 1765, true
442#1371831469#1372721787#6#89, 6221, 1765, 442#1371831469#1372721787#6#13, -2.158, 6.125, 6.494, 1371832147, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 6387, 2990, 8271, 1732, true
442#1371831469#1372721787#6#90, 8271, 1732, 442#1371831469#1372721787#6#13, 26.65, 0.165, 26.651, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372721787#6, 442#1371831469#1372721787, Pony 13, 6221, 1765, null, null, true
442#1371831469#1372721787#7#100, 7588, 8758, 442#1371831469#1372721787#7#15, 19.045, 0.245, 19.047, 1371832225, 1371832225, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 9053, 8807, 7002, 3170, true
442#1371831469#1372721787#7#101, 7002, 3170, 442#1371831469#1372721787#7#15, 7.618, 27.94, 28.96, 1371832225, 1371831912, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 7588, 8758, 4580, 2255, true
442#1371831469#1372721787#7#102, 4580, 2255, 442#1371831469#1372721787#7#15, 31.486, 4.575, 31.817, 1371831912, 1371831762, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 7002, 3170, 3721, 1275, true
442#1371831469#1372721787#7#103, 3721, 1275, 442#1371831469#1372721787#7#15, 11.167, 4.9, 12.195, 1371831762, 1371832059, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 4580, 2255, 3652, 1846, true
442#1371831469#1372721787#7#104, 3652, 1846, 442#1371831469#1372721787#7#15, 0.897, 2.855, 2.993, 1371832059, 1371831762, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 3721, 1275, 4746, 3007, true
442#1371831469#1372721787#7#105, 4746, 3007, 442#1371831469#1372721787#7#15, -14.222, 5.805, 15.361, 1371831762, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 3652, 1846, 4727, 1176, true
442#1371831469#1372721787#7#106, 4727, 1176, 442#1371831469#1372721787#7#15, 0.247, 9.155, 9.158, 1371831602, 1371831624, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 4746, 3007, 3867, 1422, true
442#1371831469#1372721787#7#107, 3867, 1422, 442#1371831469#1372721787#7#15, 11.18, 1.23, 11.247, 1371831624, 1371832026, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 4727, 1176, 1309, 1209, true
442#1371831469#1372721787#7#108, 1309, 1209, 442#1371831469#1372721787#7#15, 33.254, 1.065, 33.271, 1371832026, 1371831624, false, false, false, 0, false, false, false, false, false, true, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 3867, 1422, null, null, true
442#1371831469#1372721787#7#91, 4287, 7157, 442#1371831469#1372721787#7#14, 25.389, 20.18, 32.432, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 2334, 3121, 3896, 4069, false
442#1371831469#1372721787#7#92, 3896, 4069, 442#1371831469#1372721787#7#14, -5.083, 15.44, 16.255, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 4287, 7157, 5088, 5082, false
442#1371831469#1372721787#7#93, 5088, 5082, 442#1371831469#1372721787#7#14, 15.496, 5.065, 16.303, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 3896, 4069, 4834, 7958, false
442#1371831469#1372721787#7#94, 4834, 7958, 442#1371831469#1372721787#7#14, -3.302, 14.38, 14.754, 0, 0, false, false, false, 1371832026, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 5088, 5082, 4473, 4363, false
442#1371831469#1372721787#7#95, 4473, 4363, 442#1371831469#1372721787#7#14, -4.693, 17.975, 18.578, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, false, 442#1371831469#1372721787#7, 442#1371831469#1372721787, Pony 13, 4834, 7958, 5391, 8023, false
